Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210609_2318_Test;M0_CTNB;;90%;4208;1;0.7020900335287368;0.7252851711026616;0.7473242949804797;0.27471482889733845;0.9848484848484849;0.603448275862069;0.6937354988399071;0.8333333333333334;0.1206896551724138;0.9867986798679867;0.9027777777777777;0.20114942528735635;0.8147138964577656;0.4661708789979869;0.18597629165734736;0.8038861981587291;0.8333333333333334;0.1206896551724138;0.9867986798679867;0.9977678571428571;0.9698162729658792;0.4080717488789237;0.8333333333333334;0.1206896551724138;0.9867986798679867;0.002232142857142857;0.030183727034120734;0.5919282511210763;0.6763500171703297;0.4720268802606571;0.5673866714025663;0.3884690435360183;1.154;;7.680608365019017E-4;2.617935780479683E-7;
210609_2323_Test;M0_CTNB;;90%;4208;1;0.7137677310067417;0.7366920152091255;0.7584017533763593;0.26330798479087447;0.9121621621621622;0.5324675324675324;0.8914027149321267;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.8881578947368423;0.6542553191489362;0.7519083969465649;0.8994449533802508;0.7096933956696109;0.8716950956679768;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.9854910714285714;0.7165354330708662;0.8923766816143498;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.014508928571428572;0.28346456692913385;0.10762331838565023;0.9309645432692307;0.7815096388813467;0.7713244979206441;0.2638566185584094;1.182;;7.376425855513313E-4;2.9428645780624734E-7;
210609_2344_Test;M0_CTNB;;90%;4208;1;0.7137677310067417;0.7366920152091255;0.7584017533763593;0.26330798479087447;0.9121621621621622;0.5324675324675324;0.8914027149321267;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.8881578947368423;0.6542553191489362;0.7519083969465649;0.8994449533802508;0.7096933956696109;0.8716950956679768;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.9854910714285714;0.7165354330708662;0.8923766816143498;0.8653846153846154;0.8482758620689655;0.6501650165016502;0.014508928571428572;0.28346456692913385;0.10762331838565023;0.9309645432692307;0.7815096388813467;0.7713244979206441;0.2638566185584094;1.155;;6.920152091254758E-4;1.6085674218219104E-6;
