FP-Rate;TP-Rate;
0.0;0.0;
0.012;0.248;
0.012;0.256;
0.016;0.256;
0.016;0.26;
0.016;0.264;
0.016;0.268;
0.016;0.272;
0.016;0.276;
0.016;0.28;
0.016;0.284;
0.016;0.288;
0.016;0.292;
0.016;0.296;
0.016;0.3;
0.016;0.304;
0.016;0.308;
0.016;0.312;
0.016;0.316;
0.016;0.32;
0.016;0.324;
0.016;0.328;
0.016;0.332;
0.016;0.336;
0.016;0.34;
0.016;0.344;
0.016;0.348;
0.02;0.348;
0.02;0.352;
0.024;0.352;
0.024;0.356;
0.024;0.36;
0.024;0.364;
0.024;0.368;
0.024;0.372;
0.024;0.376;
0.024;0.38;
0.024;0.384;
0.024;0.388;
0.028;0.388;
0.028;0.392;
0.028;0.396;
0.028;0.4;
0.028;0.404;
0.028;0.408;
0.028;0.412;
0.032;0.412;
0.032;0.416;
0.032;0.42;
0.032;0.424;
0.032;0.428;
0.032;0.432;
0.032;0.436;
0.032;0.44;
0.032;0.444;
0.032;0.448;
0.032;0.452;
0.032;0.456;
0.036;0.456;
0.036;0.46;
0.036;0.464;
0.036;0.468;
0.04;0.468;
0.04;0.472;
0.04;0.476;
0.04;0.48;
0.04;0.484;
0.04;0.488;
0.04;0.492;
0.04;0.496;
0.04;0.5;
0.04;0.504;
0.04;0.508;
0.04;0.512;
0.04;0.516;
0.04;0.52;
0.04;0.524;
0.044;0.524;
0.044;0.528;
0.048;0.528;
0.048;0.532;
0.048;0.536;
0.048;0.54;
0.048;0.544;
0.048;0.548;
0.048;0.552;
0.048;0.556;
0.048;0.56;
0.048;0.564;
0.048;0.568;
0.048;0.572;
0.048;0.576;
0.048;0.58;
0.048;0.584;
0.052;0.584;
0.052;0.588;
0.052;0.592;
0.052;0.596;
0.052;0.6;
0.056;0.6;
0.056;0.604;
0.056;0.608;
0.056;0.612;
0.056;0.616;
0.056;0.62;
0.056;0.624;
0.056;0.628;
0.056;0.632;
0.056;0.636;
0.06;0.636;
0.06;0.64;
0.06;0.644;
0.06;0.648;
0.06;0.652;
0.06;0.656;
0.06;0.66;
0.06;0.664;
0.06;0.668;
0.06;0.672;
0.06;0.676;
0.06;0.68;
0.06;0.684;
0.06;0.688;
0.06;0.692;
0.06;0.696;
