Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210609_2326_Test;M0_CTNB;;90%;3976;1;0.8199945510138619;0.8400402414486922;0.8582395351099779;0.15995975855130784;0.8653846153846154;0.9211267605633803;0.5055555555555555;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.8372093023255816;0.8989690721649484;0.5723270440251572;0.912179818071346;0.9627759846774132;0.615362497321479;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.984144960362401;0.7751004016064257;0.8960280373831776;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.015855039637599093;0.2248995983935743;0.10397196261682243;0.9859253364349627;0.892447642920676;0.8901530543139645;0.15367666622728668;1.113;;6.951710261569421E-4;2.4410142950256886E-7;
210609_2347_Test;M0_CTNB;;90%;3976;1;0.8199945510138619;0.8400402414486922;0.8582395351099779;0.15995975855130784;0.8653846153846154;0.9211267605633803;0.5055555555555555;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.8372093023255816;0.8989690721649484;0.5723270440251572;0.912179818071346;0.9627759846774132;0.615362497321479;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.984144960362401;0.7751004016064257;0.8960280373831776;0.8108108108108109;0.8778523489932886;0.6594202898550725;0.015855039637599093;0.2248995983935743;0.10397196261682243;0.9859253364349627;0.892447642920676;0.8901530543139645;0.15367666622728668;1.115;;6.810865191146886E-4;9.746382722896677E-6;
