Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210704_2312_Test;M0_CTNB;;90%;4208;1;0.7127938663438271;0.7357414448669202;0.7574793550497835;0.26425855513307983;1.0;0.75;0.6909920182440137;0.9423076923076923;0.07241379310344828;1.0;0.9702970297029702;0.1320754716981132;0.8172623061362103;0.9999188575137942;0.8097929501732852;0.9693581673580641;0.9423076923076923;0.07241379310344828;1.0;1.0;0.9908136482939632;0.3923766816143498;0.9423076923076923;0.07241379310344828;1.0;0.0;0.009186351706036745;0.6076233183856502;0.9999856913919414;0.9335030319485926;0.9669264011602954;0.11059384187237531;0.469;;2.6711026615969594E-4;4.10260647833572E-6;
