Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1949_Test;M0_CTNB;;90%;2000;1;0.6182603551793453;0.654;0.688081706267004;0.346;0.8546511627906976;0.21153846153846154;0.7050359712230215;0.39759036144578314;0.7726675427069645;0.27615062761506276;0.8593585634076707;0.20692070864003442;0.7050359712230215;0.39759036144578314;0.3975903614457831;0.7050359712230216;0.7050359712230215;0.39759036144578314;0.6024096385542169;0.2949640287769784;0.5549969662823958;0.5549969662823958;0.3154645255668096;1.0;;0.0010940000000000008;1.591716400000013E-5;
