Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_1106_Test;M0_ACTNB2-LL;;90%;2000;1;0.7858190726361932;0.816;0.8427789235783937;0.18400000000000005;0.8866666666666667;0.71;0.8209876543209876;0.8068181818181818;0.8525641025641024;0.7553191489361702;0.9440515581048077;0.8474783304541857;0.8209876543209876;0.8068181818181818;0.8068181818181819;0.8209876543209876;0.8209876543209876;0.8068181818181818;0.19318181818181818;0.17901234567901234;0.9040579405162739;0.9044437429854096;0.1701743877040782;63.607;;8.060000000000006E-4;1.8836400000000167E-7;
