FP-Rate;TP-Rate;
0.0;0.0;
0.004;0.0;
0.004;0.004;
0.004;0.008;
0.004;0.012;
0.004;0.016;
0.004;0.02;
0.004;0.024;
0.008;0.024;
0.008;0.028;
0.008;0.032;
0.008;0.036;
0.008;0.04;
0.012;0.04;
0.016;0.04;
0.016;0.044;
0.016;0.048;
0.016;0.052;
0.016;0.056;
0.02;0.056;
0.024;0.056;
0.024;0.06;
0.024;0.064;
0.028;0.064;
0.032;0.064;
0.032;0.068;
0.036;0.068;
0.04;0.068;
0.04;0.072;
0.044;0.072;
0.048;0.072;
0.048;0.076;
0.048;0.08;
0.052;0.08;
0.056;0.08;
0.056;0.084;
0.06;0.084;
0.064;0.084;
0.068;0.084;
0.068;0.088;
0.068;0.092;
0.068;0.096;
0.068;0.1;
0.072;0.1;
0.076;0.1;
0.08;0.1;
0.084;0.1;
0.088;0.1;
0.088;0.104;
0.088;0.108;
0.088;0.112;
0.092;0.112;
0.096;0.112;
0.096;0.116;
0.1;0.116;
0.104;0.116;
0.108;0.116;
0.112;0.116;
0.112;0.12;
0.112;0.124;
0.112;0.128;
0.112;0.132;
0.116;0.132;
0.116;0.136;
0.12;0.136;
0.124;0.136;
0.128;0.136;
0.132;0.136;
0.132;0.14;
0.132;0.144;
0.132;0.148;
0.132;0.152;
0.132;0.156;
0.136;0.156;
0.14;0.156;
0.14;0.16;
0.144;0.16;
0.144;0.164;
0.144;0.168;
0.144;0.172;
0.148;0.172;
0.148;0.176;
0.152;0.176;
0.152;0.18;
0.156;0.18;
0.156;0.184;
0.16;0.184;
0.16;0.188;
0.164;0.188;
0.164;0.192;
0.168;0.192;
0.168;0.196;
0.168;0.2;
0.168;0.204;
0.172;0.204;
0.172;0.208;
0.176;0.208;
0.18;0.208;
0.18;0.212;
0.18;0.216;
0.184;0.216;
0.184;0.22;
0.188;0.22;
0.192;0.22;
0.192;0.224;
0.196;0.224;
0.2;0.224;
0.204;0.224;
0.208;0.224;
0.212;0.224;
0.216;0.224;
0.22;0.224;
0.22;0.228;
0.224;0.228;
0.224;0.232;
0.228;0.232;
0.232;0.232;
0.236;0.232;
0.236;0.236;
0.236;0.24;
0.236;0.244;
0.24;0.244;
0.24;0.248;
0.24;0.252;
0.24;0.256;
0.244;0.256;
0.248;0.256;
0.248;0.26;
0.248;0.264;
0.248;0.268;
0.252;0.268;
0.252;0.272;
0.256;0.272;
0.26;0.272;
0.26;0.276;
0.264;0.276;
0.268;0.276;
0.268;0.28;
0.272;0.28;
0.276;0.28;
0.276;0.284;
0.276;0.288;
0.276;0.292;
0.276;0.296;
0.28;0.296;
0.284;0.296;
0.288;0.296;
0.288;0.3;
0.288;0.304;
0.292;0.304;
0.292;0.308;
0.292;0.312;
0.292;0.316;
0.292;0.32;
0.296;0.32;
0.3;0.32;
0.3;0.324;
0.3;0.328;
0.304;0.328;
0.308;0.328;
0.308;0.332;
0.308;0.336;
0.312;0.336;
0.316;0.336;
0.316;0.34;
0.32;0.34;
0.32;0.344;
0.324;0.344;
0.328;0.344;
0.328;0.348;
0.332;0.348;
0.332;0.352;
0.336;0.352;
0.336;0.356;
0.336;0.36;
0.336;0.364;
0.34;0.364;
0.344;0.364;
0.344;0.368;
0.344;0.372;
0.348;0.372;
0.348;0.376;
0.348;0.38;
0.352;0.38;
0.352;0.384;
0.352;0.388;
0.352;0.392;
0.352;0.396;
0.352;0.4;
0.352;0.404;
0.356;0.404;
0.36;0.404;
0.36;0.408;
0.36;0.412;
0.36;0.416;
0.364;0.416;
0.368;0.416;
0.368;0.42;
0.372;0.42;
0.372;0.424;
0.376;0.424;
0.38;0.424;
0.384;0.424;
0.388;0.424;
0.388;0.428;
0.388;0.432;
0.388;0.436;
0.392;0.436;
0.392;0.44;
0.392;0.444;
0.396;0.444;
0.4;0.444;
0.4;0.448;
0.4;0.452;
0.4;0.456;
0.404;0.456;
0.404;0.46;
0.408;0.46;
0.412;0.46;
0.416;0.46;
0.416;0.464;
0.416;0.468;
0.42;0.468;
0.424;0.468;
0.424;0.472;
0.428;0.472;
0.428;0.476;
0.432;0.476;
0.436;0.476;
0.44;0.476;
0.44;0.48;
0.44;0.484;
0.44;0.488;
0.44;0.492;
0.444;0.492;
0.448;0.492;
0.452;0.492;
0.456;0.492;
0.46;0.492;
0.46;0.496;
0.46;0.5;
0.46;0.504;
0.46;0.508;
0.46;0.512;
0.46;0.516;
0.464;0.516;
0.468;0.516;
0.468;0.52;
0.472;0.52;
0.472;0.524;
0.476;0.524;
0.48;0.524;
0.484;0.524;
0.484;0.528;
0.488;0.528;
0.488;0.532;
0.492;0.532;
0.496;0.532;
0.496;0.536;
0.496;0.54;
0.496;0.544;
0.496;0.548;
0.496;0.552;
0.496;0.556;
0.5;0.556;
0.5;0.56;
0.5;0.564;
0.504;0.564;
0.508;0.564;
0.508;0.568;
0.508;0.572;
0.512;0.572;
0.512;0.576;
0.512;0.58;
0.512;0.584;
0.516;0.584;
0.516;0.588;
0.52;0.588;
0.52;0.592;
0.52;0.596;
0.524;0.596;
0.528;0.596;
0.528;0.6;
0.532;0.6;
0.536;0.6;
0.54;0.6;
0.544;0.6;
0.548;0.6;
0.548;0.604;
0.552;0.604;
0.552;0.608;
0.552;0.612;
0.552;0.616;
0.552;0.62;
0.556;0.62;
0.56;0.62;
0.564;0.62;
0.568;0.62;
0.572;0.62;
0.572;0.624;
0.576;0.624;
0.576;0.628;
0.576;0.632;
0.576;0.636;
0.576;0.64;
0.576;0.644;
0.58;0.644;
0.584;0.644;
0.584;0.648;
0.588;0.648;
0.588;0.652;
0.592;0.652;
0.592;0.656;
0.592;0.66;
0.596;0.66;
0.6;0.66;
0.604;0.66;
0.604;0.664;
0.604;0.668;
0.604;0.672;
0.604;0.676;
0.608;0.676;
0.612;0.676;
0.616;0.676;
0.62;0.676;
0.624;0.676;
0.624;0.68;
0.624;0.684;
0.628;0.684;
0.632;0.684;
0.632;0.688;
0.636;0.688;
0.64;0.688;
0.64;0.692;
0.644;0.692;
0.644;0.696;
0.648;0.696;
0.648;0.7;
0.652;0.7;
0.652;0.704;
0.656;0.704;
0.656;0.708;
0.656;0.712;
0.66;0.712;
0.66;0.716;
0.664;0.716;
0.664;0.72;
0.668;0.72;
0.672;0.72;
0.672;0.724;
0.676;0.724;
0.68;0.724;
0.68;0.728;
0.68;0.732;
0.68;0.736;
0.684;0.736;
0.684;0.74;
0.684;0.744;
0.684;0.748;
0.684;0.752;
0.684;0.756;
0.684;0.76;
0.684;0.764;
0.688;0.764;
0.692;0.764;
0.692;0.768;
0.696;0.768;
0.7;0.768;
0.704;0.768;
0.708;0.768;
0.712;0.768;
0.712;0.772;
0.716;0.772;
0.72;0.772;
0.72;0.776;
0.724;0.776;
0.728;0.776;
0.732;0.776;
0.736;0.776;
0.74;0.776;
0.744;0.776;
0.744;0.78;
0.744;0.784;
0.748;0.784;
0.748;0.788;
0.752;0.788;
0.752;0.792;
0.752;0.796;
0.752;0.8;
0.756;0.8;
0.756;0.804;
