Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1403_Test;M0_CTNB;;90%;2000;1;0.4812425746428925;0.518;0.5545636403313562;0.482;0.6382252559726962;0.34782608695652173;0.5807453416149069;0.4044943820224719;0.608130081300813;0.37402597402597404;0.6421845962735947;0.3950863198670561;0.5807453416149069;0.4044943820224719;0.4044943820224719;0.5807453416149069;0.5807453416149069;0.4044943820224719;0.5955056179775281;0.4192546583850932;0.5091946402400725;0.5091946402400725;0.4320325247373621;0.923;;9.520000000000006E-4;1.2025695999999902E-5;
