Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0342_Test;M0_ACTNB4-LL;;90%;2000;1;0.8197194426530573;0.848;0.8725340468490826;0.15200000000000002;0.9407744874715261;0.18032786885245902;0.8920086393088553;0.2972972972972973;0.9157427937915742;0.22448979591836737;0.9665976471591204;0.18727915716151808;0.8920086393088553;0.2972972972972973;0.29729729729729726;0.8920086393088553;0.8920086393088553;0.2972972972972973;0.7027027027027027;0.1079913606911447;0.7005428754888798;0.7024692078687759;0.14238762576522762;85.819;;8.720000000000006E-4;1.1991616000000018E-5;
