Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1651_Test;M0_CTNB;;90%;2000;1;0.45139092082794247;0.488;0.5247382691892252;0.512;0.496;0.48;0.4881889763779528;0.4878048780487805;0.4920634920634921;0.48387096774193544;0.4992274061248404;0.4751964976960837;0.4881889763779528;0.4878048780487805;0.4878048780487805;0.4881889763779528;0.4881889763779528;0.4878048780487805;0.5121951219512195;0.5118110236220472;0.48671659944945905;0.48671659944945905;0.4414851331852005;0.773;;7.500000000000006E-4;2.5949999999999917E-7;
