Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1746_Test;M0_CTBNC4-LL;;90%;2000;1;0.7921488901181534;0.822;0.8483845110878496;0.17800000000000005;0.9597989949748744;0.28431372549019607;0.8395604395604396;0.6444444444444445;0.895662368112544;0.39455782312925175;0.9814711484587076;0.38064815568246124;0.8395604395604396;0.6444444444444445;0.6444444444444444;0.8395604395604396;0.8395604395604396;0.6444444444444445;0.35555555555555557;0.16043956043956045;0.8434188034188034;0.8433211233211233;0.1650627269675846;147.421;;7.860000000000006E-4;2.56203999999999E-7;
